"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"PITG_05697"	2.87486887102912	0.92078165971237	31.0835682068807	2.47154820050821e-08	1.75933560829847e-06
"PITG_23280"	2.85266496691465	1.09431218824626	40.3759798941284	2.09500989645717e-10	2.22288455711828e-08
"PITG_21224"	2.84119862984057	0.293614964527288	28.0058581709445	1.20948750124394e-07	7.31349780994119e-06
"PITG_23131"	2.81062170956139	2.90650814026882	48.2612805147346	3.73045989649747e-12	5.52058979682988e-10
"PITG_05255"	2.80048869556503	5.86640913220752	123.875427162485	8.97020648683235e-29	8.40732602978362e-26
"PITG_11446"	2.79829744044862	5.19444310108389	127.072286640317	1.7912873678183e-29	2.51832612823155e-26
"PITG_08491"	2.79422426087897	6.31097370284092	125.310445585839	4.35240920943776e-29	4.89515463785465e-26
"PITG_11443"	2.75149277546196	5.33183195238334	132.653924414318	1.0762965603043e-30	1.72930105910607e-27
"PITG_06194"	2.70682539328611	1.70648706333635	28.4471001743627	9.6293887783079e-08	6.05037628992341e-06
"PITG_05295"	2.66342536430472	5.22245875417715	45.7418669093263	1.3490832013044e-11	1.80632604346078e-09
"PITG_20783"	2.62379227532053	-0.0159094954313758	19.280384731642	1.12859871835055e-05	0.000376657263658418
"PITG_09182"	2.62024400113428	1.64679751277791	25.0497165598532	5.58709675401511e-07	2.84335190915873e-05
"PITG_15191"	2.58378906629262	0.48840819049541	23.2829120741761	1.39836883917177e-06	6.66417556532409e-05
"PITG_05795"	2.5313901104376	3.62690895359767	91.4518581453053	1.14340357749668e-21	5.14394401444207e-19
"PITG_13560"	2.49733164650997	1.1589941433367	20.9657124702394	4.67577112458054e-06	0.000187815706564848
"PITG_22503"	2.4714267805525	0.487919493598572	20.6869435139395	5.40835296364152e-06	0.000210476629003724
"PITG_09342"	2.45206654786612	2.89233560717304	60.5674282394993	7.11007976427483e-15	1.50881258695847e-12
"PITG_07947"	2.40889513382132	2.69019562197383	63.8162783834002	1.36580335450561e-15	3.20024798502595e-13
"PITG_17227"	2.3955769331993	1.20062964957201	34.4095545138763	4.46525893281984e-09	3.6952542171734e-07
"PITG_10429"	2.37568697020155	1.20269652256551	22.7934892408512	1.80375741421451e-06	8.38299985027708e-05
"PITG_06206"	2.37160673475203	0.665050833376958	18.1961915210358	1.99276925748184e-05	0.000615732852716986
"PITG_23100"	2.34231222232527	1.12471535694377	33.1135686521055	8.69299668975777e-09	6.78959262289622e-07
"PITG_00896"	2.32520799841271	2.98192524063894	50.2891967140684	1.3267794665013e-12	2.07254009163058e-10
"PITG_07522"	2.29261723417102	1.35937224207878	35.6115646393777	2.40853422422508e-09	2.09990576898135e-07
"PITG_12666"	2.28886720832744	5.58218317476907	28.2314545267486	1.07641029391655e-07	6.6518607558678e-06
"PITG_00750"	2.26656886110853	0.655154285315416	23.9755655916025	9.75660799207204e-07	4.81283202135238e-05
"PITG_02656"	2.24982293885635	1.61979684766916	28.1447629493765	1.12571864741662e-07	6.91855608059819e-06
"PITG_11773"	2.24552688492475	1.3282220118068	29.7449338233412	4.92792432577473e-08	3.35905241769627e-06
